Headline,Date & Time
The proposal says banks with net non-performing asset ratio (NNPA) of BELOW 6% and capital adequacy ratio (CRAR) of below 11.5% cannot…,"Updated: January 3, 2024 15:51 IST"
"The NCDs, which have been rated AA+ (stable) by Crisil and Icra, will be listed on the BSE post allotment.","January 2, 2024 19:02 IST"
The city-based bank was offering an interest rate of 6 per cent for a similar amount for 174-day deposits earlier.,"January 2, 2024 18:53 IST"
This growth in disbursements is likely to enable such infrastructure finance companies to continue gaining market share from traditional banks.,"January 2, 2024 04:30 IST"
The upward movement of FD rates last year was mainly driven by a series of repo rate hikes by the…,"January 2, 2024 01:10 IST"
Transaction value on the platform rose 42.2% to Rs 18.2 trillion in December. It had gone up 46.1% to Rs…,"January 2, 2024 00:50 IST"
"Based on the review, RBI has decided to issue comprehensive guidelines on the measures to be put in place by…","January 1, 2024 22:02 IST"
"The Reserve Bank of India (RBI) on Monday said that nearly 97.38 per cent of the Rs 2,000 bank notes…","January 1, 2024 18:25 IST"
"Speaking at the 106th Annual Conference of Indian Economic Association in Delhi on December 22, Rao said the emergence of…","January 1, 2024 17:32 IST"
The Reserve Bank of India (RBI) in October 2023 approved the appointment of Vaswani as the bank’s MD and CEO…,"January 1, 2024 15:37 IST"
The Reserve Bank of India (RBI) has placed the holidays under three brackets: Holidays under the Negotiable Instruments Act; Holidays…,"January 1, 2024 13:39 IST"
"Some of the key legacy challenges were asset quality, good quality growth and legacy tech systems. And we have overcome…","January 1, 2024 06:30 IST"
"The facility, being available online, helps customers avoid the laborious process of filling up endless forms manually and cuts short…","December 31, 2023 16:45 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
"As per the report, the improvement in asset quality of banks that began in 2018-19 continued during 2022-23. The GNPA…","December 30, 2023 19:41 IST"
"As per this revised scheme, beneficiaries of the PM Vishwakarma Scheme in all centres have been included as merchants under…","December 30, 2023 04:15 IST"
"Separately, the RBI also cancelled the licence of Adarsh Mahila Nagari Sahakari Bank Maryadit and the bank ceases to carry…","December 30, 2023 04:00 IST"
"Among the services segment, banks’ loans to non-banking finance companies (NBFCs) grew 21.5% y-o-y to Rs 14.93 trillion, sharply lower…","December 30, 2023 03:45 IST"
"The 1-year MCLR stood at 8.70% in November 2023. Specifically, the MCLR is the highest at 9.60% for private banks.","December 30, 2023 03:00 IST"
"The liquidity deficit in the banking system widened to 8-year high of Rs 2.68 trillion on Thursday, pushing up the…","December 30, 2023 02:45 IST"
"NBFC-investment and credit companies (NBFC-ICCs), and NBFC infrastructure finance companies (NBFC-IFCs) account for 95% of the NBFC segment’s advances.","December 29, 2023 02:00 IST"
"At the bank group level, the GNPA ratios of public sector banks may swell from 4.4% in September 2023 to…","December 29, 2023 01:50 IST"
"In November, RBI asked banks and non-bank lenders to maintain a higher risk weight for their exposure to unsecured retail…","December 29, 2023 01:30 IST"
"Even when interest rates decline, these long-term large deposits will still have to be managed and that can lead to…","Updated: December 29, 2023 00:02 IST"
The D-SIB Framework requires the Reserve Bank of India to disclose the names of banks designated as D-SIBs every year…,"Updated: December 28, 2023 19:23 IST"
Goods and Services Tax (GST) demand of Rs 24.37 crore with a penalty of Rs 2.43 crore was served on…,"December 28, 2023 16:34 IST"
Credit growth is expected to remain healthy at 12-13 per cent in FY2025 (16.5 per cent YoY as on December…,"December 28, 2023 13:21 IST"
The RBI has raised the repo rate by a total 250 basis points since May 2022 in its fight to…,"December 28, 2023 03:00 IST"
"The survey was conducted across 17 cities, including Mumbai, Kolkata, Chennai, Pune, Hyderabad, and Delhi – National Capital Region.","December 28, 2023 02:50 IST"
"SBI has increased rates across various tenures, excluding FDs maturing within one year to less than 2 years, 2 years…","December 28, 2023 02:40 IST"
"The RBI said in retrospect, the Covid-19 pandemic’s impact was less than initially feared for larger and industrial sector firms…","December 28, 2023 02:30 IST"
The number of fraud cases reported by private banks accounted for 66.2% of the total cases whereas.,"December 28, 2023 02:10 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
The co-lending framework for priority sector lending has also facilitated the flow of credit to the MSME segment.,"December 28, 2023 01:20 IST"
"As part of the composite scheme of amalgamation, IDFC FHCL would first merge with IDFC and then IDFC into IDFC…","December 27, 2023 16:57 IST"
"CS Rajan’s appointment as the next Part-time Chairman of the Bank’s Board follows the retirement of the incumbent Part-time Chairman,…","December 27, 2023 16:45 IST"
"“The Board of Directors of the Bank at its meeting held today, has recommended the re-appointment of Atanu Chakraborty as…","December 27, 2023 14:02 IST"
"Last week, the RBI asked banks, NBFCs and other lenders not to invest in any scheme of AIFs which has…","December 27, 2023 02:30 IST"
"On October 27, Bajaj Finance had sought a longer extension for its credit card ties with RBL Bank. The initial…","December 27, 2023 01:30 IST"
Licences are also granted to financial and other institutions to carry out specific foreign exchange transactions related to their business.,"December 26, 2023 21:06 IST"
"PSU banks have earned a net profit of about Rs 68,500 crore during the first six months of the current…","December 26, 2023 18:59 IST"
Data analytics and reporting are powerful tools that can help PE firms make better decisions and create more value for…,"December 26, 2023 14:09 IST"
"CD issuances have crossed 50,000 mark for the first time in the current calendar year.","December 26, 2023 06:30 IST"
"In recent months, various banks and non-banking financial companies (NBFC) have asked fintech partners to curtail issuing small-ticket personal loan…","December 26, 2023 02:00 IST"
EnKash will continue being in the B2B payments and collections space in the long term.,"December 26, 2023 00:15 IST"
"According to reports, the central bank’s concerns included the outlook of the incumbent top management and also its exposure to…","December 25, 2023 18:16 IST"
"The RBI had brought out an approach paper on the National Strategy for Financial Inclusion 2019-2024, which sets forth the…","December 25, 2023 18:02 IST"
The Indian monetary policy has independence from the Fed and the space to respond to the needs of its own…,"December 25, 2023 02:50 IST"
Digitalization has penetrated the entire spectrum of the financial services sector and new-age NBFCs are leading this wave of tech…,"December 24, 2023 12:21 IST"
"Accordingly, to aid RFL to recover such funds, RFL has commissioned the investigation.","December 24, 2023 05:30 IST"
The RBI gave this information in a release issued by its Chief General Manager Yogesh Dayal on Friday.,"December 23, 2023 12:47 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
The city-based wholly owned subsidiary of non-banking finance company has drawn up plans to disburse Rs 10 crore in the…,"December 23, 2023 12:20 IST"
Sabnavis expects the central bank to conduct another VRR auction next week as liquidity is expected to remain tight.,"December 23, 2023 05:40 IST"
The interest rate of a top-up loan would be in sync with the prevailing home loan rates.,"December 23, 2023 02:25 IST"
The company is in the process of foraying into the affordable housing segment and is looking to open 10 branches…,"December 23, 2023 00:30 IST"
The meeting also reviewed the working of the National Asset Reconstruction Company Limited (NARCL).,"December 22, 2023 19:13 IST"
The RBI’s draft framework said that the SRO should be professionally managed and have suitable provision in their Articles of…,"December 22, 2023 05:25 IST"
"According to RBI’s March 2020 guidelines, payment aggregators must have a board-approved policy to acquire merchants.","December 22, 2023 03:50 IST"
Outflows toward advance tax payments and goods and service taxes have tightened liquidity and the situation is likely to remain…,"Updated: December 21, 2023 18:06 IST"
"The agreement will be signed on December 21 at the bank’s IFSC Gift City Branch in Ahmedabad, SBI said in…","December 21, 2023 12:55 IST"
"IREDA’s bond issue had the base size of Rs500 crore and Rs 1,500 crore in greenshoe option. A greenshoe is…","December 21, 2023 05:55 IST"
Inflows up 77% on year to $21.8 bn in first 10 months of FY24,"December 21, 2023 03:00 IST"
Lenders have been banned from investing in AIFs with downstream investments in a debtor company,"December 21, 2023 02:00 IST"
Amended rules to increase certainty of transfer pricing,"December 21, 2023 01:50 IST"
"Among credit products, business, personal and gold loans gained a rapid traction.","December 21, 2023 01:20 IST"
"Indian currency moved in a “narrow band” between Dec 2022-Oct 2023, notes Fund; No target band: RBI","December 20, 2023 06:25 IST"
"“The ratings continue to be supported by the company’s stable & experienced management profile demonstrating good governance and institutionalized approach,…","December 20, 2023 02:45 IST"
To prevent evergreening of loans,"December 20, 2023 02:15 IST"
"Broadly, credit offtake rose 20% year-on-year (y-o-y) as of September 30, driven by growth in personal loans and banks’ loans…","December 20, 2023 02:00 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
Q&A: Biz2Credit CEO Rohit Arora,"December 20, 2023 01:00 IST"
"As per data received from banks, of the approximately 51.11 crore PMJDY accounts.","December 19, 2023 19:33 IST"
"As compared to Rs 32,934 crore unclaimed deposits with public and private sector banks in FY22.","December 19, 2023 17:22 IST"
"The company’s assets under management (AUM) stood at around `12,400 crore as on September 30.","December 19, 2023 07:19 IST"
BharatPe’s EBITDA loss went up 9% YoY to Rs 772 crore.,"December 19, 2023 03:00 IST"
"The RBI had last hiked interchange fees for WLA cash transactions in 2019, after a period of nine years.","December 19, 2023 00:50 IST"
SBI chairman Dinesh Kumar Khara told CNBCTV18 that MCLR has been hiked after consideration of various cost components.,"December 16, 2023 06:25 IST"
"“High bids reflect the desperation of banks for funds and shows the severity of liquidity tightness in the system,” a…","December 16, 2023 06:00 IST"
"The company will make an initial investment of Rs 5-10 crore towards technology set-up, manpower hiring, training and certification costs.","December 16, 2023 00:30 IST"
It has delivered net profit of Rs 80 crore in the first half of this financial year.,"December 15, 2023 01:00 IST"
A joint statement issued on Thursday said the participants in the sessions discussed each country’s experience with virtual assets and…,"December 14, 2023 21:01 IST"
"The survey — conducted on 11,000 respondents — said 36 per cent of locker users have shut their bank lockers.","December 14, 2023 20:34 IST"
"Both variants of the card will offer travel benefits, such as complimentary access to lounges at airports and railway stations,…","December 14, 2023 16:49 IST"
"While it took over sixty years since Independence for the bank account ownership to reach 35%, from there, it more…","December 14, 2023 10:55 IST"
"“We have always focused on secured lending, and not on unsecured lending. We just started a very small portfolio in…","December 14, 2023 07:15 IST"
The survey covers 14 Indian banks having overseas branches or subsidiaries and 44 foreign banks having branches or subsidiaries in…,"December 13, 2023 22:06 IST"
Bankers said innovative structuring of loans may have resulted in a breach of the regulations.,"December 13, 2023 07:15 IST"
"On the other hand, an individual lending model enables companies to provide loans of larger ticket sizes.","December 13, 2023 03:15 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
"Pepper Advantage is a global credit intelligence, management and investment company that helps public sector and private sector banks, fintechs…","December 13, 2023 01:15 IST"
"In volume terms, digital lenders extended 2.44 crore loans during Q2, higher than 2.22 crore in Q1 and 1.75 crore…","December 13, 2023 00:45 IST"
"Further, Ind-Ra has also assigned ‘IND AA+’ with stable outlook to Basel III Tier 2 Bonds amounting to Rs 3,000…","December 12, 2023 20:05 IST"
The bench had on October 16 sought a response from The Kochhars on the CBI’s petition challenging the interim bail…,"December 12, 2023 17:22 IST"
"“It is implemented as a trusted application that uses certified virtual secure element as well as Public Key Infrastructure,” the…","December 11, 2023 18:49 IST"
The net Assets under Management (AUM) of the Indian mutual fund industry grew by 21 per cent to touch Rs…,"December 11, 2023 09:36 IST"
"Rishabh Goel, co-founder and CEO, Credgenics, said ARCs recognise the huge untapped opportunity in small-ticket loans like personal, education and…","December 11, 2023 05:15 IST"
The company’s net interest income surged 38 per cent to Rs 13.52 crore from Rs 10.85 crore.During the September 2023…,"December 10, 2023 19:45 IST"
The just concluded FE BankNXT saw the coming together of some of the finest tech minds from the financial world.…,"December 10, 2023 15:36 IST"
"FE had, on November 27, reported that employees at public sector banks may see between 15-20% hike in salaries as…","December 9, 2023 02:30 IST"
"“We have always tried to take a balanced call,” Das said.","December 9, 2023 01:05 IST"
"In its monetary policy review on Friday, the RBI has maintained its inflation projections for FY24 at 5.4%, foreseeing a…","December 9, 2023 00:50 IST"
"In its press release, the RBI urged fintechs to provide relevant information voluntarily to the repository.","December 9, 2023 00:45 IST"
Das’ deft handling of the institution has been widely appreciated and he was also ranked the best central banker by…,"December 8, 2023 20:20 IST"
Reserve Bank Governor Shaktikanta Das said that e-mandates for making payments of a recurring nature have become popular among customers.,"December 8, 2023 12:11 IST"
"As per industry estimates, 70-75% of the total advances of digital lenders consist of small ticket loans below Rs 50,000.","December 8, 2023 05:00 IST"
"The lender, however, does not foresee any need to raise capital, the CEO said. “We are on the very lower…","December 8, 2023 00:50 IST"
"“Mortgage is an attractive business for someone like us who has a deep distribution and brand value,” Rebello says.","December 7, 2023 03:20 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
"On the back of recent macro development and regulatory guidance, in consultation with lending partners, in line with its continued…","December 6, 2023 17:20 IST"
"According to a Reuters report in October, the SEBI has detected at least a dozen cases involving $1.8 billion to…","December 6, 2023 09:14 IST"
"The AUM includes an owned portfolio of Rupees 1.1 trillion, and a managed portfolio of Rupees 24,501 crore.","December 6, 2023 01:50 IST"
"Promoters may infuse Rs 1,000 crore next year","December 6, 2023 01:00 IST"
Private consumption remains sluggish,"December 4, 2023 01:05 IST"
The MoU was signed by RBI Deputy Governor T Rabi Sankar and BoE Deputy Governor for Financial Stability Sarah Breeden…,"Updated: December 2, 2023 07:24 IST"
"The RBI announced the withdrawal of Rs 2,000 denomination bank notes from circulation, On May 19.","December 1, 2023 16:16 IST"
"Under the co-originating model between a bank and an NBFC, credit is contributed in the ratio of 80:20.","December 1, 2023 02:00 IST"
Personal loans grew 30% YoY to Rs 49.99 trillion,"December 1, 2023 00:40 IST"
CRISIL Ratings said that Assets under Management (AUM) of non-banking financial companies (NBFCs) are set to log a healthy 14-17…,"November 30, 2023 13:21 IST"
"At a recent public event, Reserve Bank of India (RBI) Governor Shaktikanta Das noted that the attrition at private sector…","November 30, 2023 03:00 IST"
"Out of a total Rs 31,000 crore loan book as of September 30, the share of commercial vehicle advances is…","November 30, 2023 02:20 IST"
Bank of India also does not expect a major impact on its net interest margin (NIM) due to higher risk…,"November 30, 2023 00:15 IST"
The launch of personal and consumer durable loans has come at a time when the Reserve Bank of India (RBI)…,"November 29, 2023 07:57 IST"
"To achieve the parameters by FY26, the lender would deliver over 20% year-on-year (YoY) growth in its advances and deposits.","Updated: November 29, 2023 17:17 IST"
The idea is to ensure that banks have the ability to withstand asset value reduction (on account of loans turning…,"November 28, 2023 15:52 IST"
"Gautam Anand was appointed Global Coordinator for Global India, the Middle East, North Africa and Europe from Dec. 1, according…","November 28, 2023 09:40 IST"
The share of borrowing by NBFCs from banks has been growing consistently over the past few years.,"November 28, 2023 01:30 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
"According to a source in the finance ministry, the wage revision and change in work days will also be applicable…","November 28, 2023 00:30 IST"
"Currently, Non-Executive Chairman of MCX, Bhanwala also serves as the Director on the boards of IIM Rohtak and Bayer Crop…","November 27, 2023 17:39 IST"
"The strong balance sheets of banks along with digital adoption of digital business model, he said, “was amplifying the ability…","November 27, 2023 09:40 IST"
"“We have our credit pipeline of nearly Rs 70,000 crore, out of which around Rs 14,000 crore is the RAM…","November 27, 2023 03:30 IST"
A big part of that strategy—the acquisition of Citibank India’s retail business.,"November 27, 2023 02:30 IST"
"Ghandat said the lender already has an RBI-appointed additional director, Rajendra Kumar, on its board for the last two years.","November 25, 2023 22:38 IST"
"Former SBI CGM Satya Prakash Pathak appointed administrator, 3-member panel to help him","Updated: November 25, 2023 21:25 IST"
"With investors rushing to participate in the Rupees 7,300-crore initial public offerings (IPOs) this week.","November 25, 2023 05:15 IST"
"Axis Open currently has over 13 million monthly users, and has originated loans and deposits to the tune of over…","November 25, 2023 00:10 IST"
Chennai-based public sector lender Indian Overseas Bank was slapped with a Rs 1 crore fine for contravention of directions concerning…,"November 24, 2023 18:36 IST"
"FIDC sought restoration of risk weights on NBFCs where majority of the lender’s loan book consists of MSME loans, vehicle…","November 24, 2023 05:45 IST"
"In his speech, Rao shed light on some of the changes that the banking industry may undergo in the coming…","November 24, 2023 03:15 IST"
Bank of Baroda is targeting to increase the number of CBDC users to 1 million by the end of current…,"November 24, 2023 03:00 IST"
"According to Fitch, the RBI’s diktat may lower the banking system’s common equity Tier 1 (CET1) ratio by around 30…","November 24, 2023 01:55 IST"
“UPI is the biggest use case that can go to cloud. I personally believe this is one application that can…,"November 24, 2023 01:25 IST"
"“While banks are hugely invested in forging new and innovative ways of customer acquisition, very little thought seems to be…","November 23, 2023 21:42 IST"
"In its latest circular, RBI asked non-bank lenders to increase risk weight on unsecured retail loans to 125% from 100%.","November 23, 2023 01:50 IST"
Banks expect 1-3 bps NIM moderation.,"November 23, 2023 00:55 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
"Assets under management (AUM) of NBFCs are set to record a healthy 14-17 per cent growth next fiscal. However, the…","November 22, 2023 19:49 IST"
“We have … recently announced a few macro prudential measures in the overall interest of sustainability. These measures are pre-emptive…,"November 22, 2023 16:39 IST"
"Addressing the annual FIBAC event here, he said the RBI excluded certain sections like loans for house and vehicle purchase,…","November 22, 2023 12:42 IST"
"“In her new role, Carmen will focus on providing senior level dialogue and coverage of key sovereign/government and private banking…","November 22, 2023 11:19 IST"
Tightening in liquidity was earlier visible in the last week of the previous month when banks’ borrowing through MSF had…,"November 22, 2023 05:30 IST"
"In its recent directive, RBI asked NBFC to increase risk weight on unsecured retail loans to 125% from 100% earlier.","November 22, 2023 02:30 IST"
The credit rating agency feels that banks have adequate capital to absorb the impact of RBI measures on expected credit…,"November 22, 2023 02:15 IST"
"There has been 403,000 new customer additions during the just concluded quarter, taking the number of live customers to 2.46…","November 22, 2023 01:40 IST"
A fresh Request For Proposal (RFP) would be invited soon after a review of some of the bid criteria to…,"November 21, 2023 17:35 IST"
"It has also been recommended to issue bonds not longer than five-year maturity, according to four bankers.","November 21, 2023 16:29 IST"
SFB’s shares listed at an 18% premium over the IPO price on bourses on November 10. The share debuted at…,"November 21, 2023 05:00 IST"
"As a rise in cost of funds becomes imminent, some financially-strong fintechs will try to absorb the higher cost.","November 21, 2023 02:45 IST"
Counselling over a box of chocolates leads to upgradation of 13% accounts sent as pilot project.,"November 21, 2023 00:40 IST"
"Several NBFCs, which until now focused on secured lending categories such as infrastructure, real estate and vehicle loans, have also…","November 21, 2023 00:10 IST"
"On Friday, RBI asked banks and NBFCs to increase their risk weight on unsecured personal loans to 125% from 100%…","November 20, 2023 01:00 IST"
The Finance Ministry and RBI have been sensitising banks on this aspect at regular intervals amid the growing digitisation in…,"November 19, 2023 12:34 IST"
"Born in 1931 in Nagercoil, Venkitaramanan was the Governor of RBI from December 22, 1990 to December 21, 1992.","November 19, 2023 03:45 IST"
Industry experts expect the growth in unsecured loans to moderate to around 25% from over 30% witnessed in the past.,"November 18, 2023 02:45 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
"Banks including SBI, Punjab National Bank, HDFC Bank, ICICI Bank, Canara Bank, Axis Bank, Indian Bank, among others, will likely…","November 18, 2023 01:20 IST"
"The RBI on Thursday increased risk weights on unsecured personal loans, credit cards, and lending to nonbank finance companies (NBFCs)…","November 17, 2023 18:06 IST"
"Foreign brokerage CLSA in a note today said Bajaj Finance issues nearly 700,000 digital EMI card on a quarterly basis…","November 17, 2023 02:00 IST"
"Besides, the norms will not be applicable on loans secured by gold and gold jewellery. These loans will continue to…","Updated: November 17, 2023 00:02 IST"
Action taken due to non-compliance with digital lending guidelines.,"November 16, 2023 02:30 IST"
SC ruling on personal guarantors has removed ambiguity: Experts,"November 15, 2023 05:30 IST"
"While lenders earlier pre-dominantly focused on just financing corporates, they are also focusing on more fee income from such entities…","November 14, 2023 00:10 IST"
"In his speech, Kant noted that India’s next phase of growth must be funded by credit. In this regard, the…","November 10, 2023 05:00 IST"
"Total business crossed Rs 12,800 crore as on September 30, with gross Advances at Rs. 5,866 crore and deposits at…","November 10, 2023 04:00 IST"
"The apex court, while dismissing the petitioners’ plea, said Sections 95 to 100 of the IBC did not suffer from…","November 10, 2023 02:15 IST"
The Reserve Bank of India (RBI) launched the wholesale pilot of CBDC on November 1 last year to settle secondary…,"November 10, 2023 01:45 IST"
This comes in the backdrop of the recent ‘bob World’ controversy wherein Bank of Baroda (BoB) has claimed that it…,"November 10, 2023 00:30 IST"
He added that some larger banks have excess liquidity while there are some small and mid size banks which are…,"November 9, 2023 05:40 IST"
Expect NIM of around 9% by FY24 end,"November 8, 2023 01:30 IST"
"Here, the group is looking at an average ticket size of Rs 20,000.","November 8, 2023 01:00 IST"
Tenure of BoM extended till his superannuation on May 31,"November 7, 2023 04:25 IST"
"Q&A: Ashwani Kumar, MD & CEO at UCO Bank","November 7, 2023 03:00 IST"
Punjab National Bank Managing Director and Chief Executive Officer Atul Kumar Goel told FE in a recent interaction that the…,"November 7, 2023 02:00 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
"The bank is targeting a credit growth of 12-14% in the current financial year, with the management indicating that it…","November 6, 2023 02:30 IST"
"With a growth rate of 23.55 per cent, gross domestic advances of the bank rose to Rs 1,83,122 crore at…","November 5, 2023 13:41 IST"
"FE had reported last month that BoB had suspended multiple senior officials, including AGMs and GMs, business correspondents and consultants,…","November 5, 2023 05:45 IST"
The provisions by the bank for standard and sub-standard assets declined to Rs 818 crore in the second quarter of…,"November 5, 2023 02:00 IST"
"By fabricating emergencies and appealing to basic emotions, fraudsters manipulate customers into either chasing false rewards or avoiding potential losses.","November 4, 2023 18:45 IST"
"The launch, the company said, builds on the shared commitment of leveraging technology to advance socioeconomic development, as outlined in…","November 4, 2023 10:19 IST"
"Will first focus on small ticket personal, merchant loans upon conversion to SFB","November 4, 2023 04:05 IST"
The bank does not have any immediate plans to launch traditional credit cards.,"November 4, 2023 03:55 IST"
SBI had also used the same approach to reach out to potential defaulters,"November 4, 2023 02:20 IST"
"Sitharaman, who is on a three-day official visit to the crisis-hit island nation, along with P.S.M. Charles, the Governor of…","November 3, 2023 21:49 IST"
It has also imposed a penalty of Rs 10 lakh on Mercedes-Benz Financial Services India Private Ltd (formerly known as…,"November 3, 2023 20:18 IST"
"These indicators include demand, supply, consumer behaviour, and performance.","November 3, 2023 04:15 IST"
LIC Housing Finance expects its net interest margin (NIM) to moderate in the coming quarter.,"November 3, 2023 02:40 IST"
"Banks are laser-focused on reducing their Non-Performing Assets (NPA), which means they’re inclined to invest in safer, higher-rated products. This…","November 2, 2023 17:04 IST"
"On sequential basis, transactions rose 8% from 10.6 billion in September. In terms of value, it rose nearly 9% from…","November 2, 2023 05:30 IST"
"Reserve Bank of India (RBI) governor Shaktikanta Das in September announced the launch of several new products, including ‘Hello! UPI’,…","November 2, 2023 04:20 IST"
"“While the decision to move on was made a long time ago, I had to wait until my transition period…","November 2, 2023 00:50 IST"
"On May 19 this year, the RBI had announced the withdrawal of Rs 2,000 denomination banknotes from circulation.","November 1, 2023 18:47 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
"The proliferation of demat accounts and the reduction in the length of the rolling settlement cycle went hand in hand,…","November 1, 2023 12:12 IST"
The governor termed the inclusion of Indian government securities in the JP Morgan emerging market index as a vote of…,"November 1, 2023 06:15 IST"
The RBI said that currently authorised dealer (AD) category-1 banks do not require separate approval from the RBI for undertaking…,"November 1, 2023 04:40 IST"
Retail segment constitutes 96% of loan assets as on September 30.,"Updated: November 1, 2023 19:05 IST"
The money that has been raised will be drawn and utilised.,"November 1, 2023 03:00 IST"
The co-branded card has been launched in two variants – Reliance SBI Card and Reliance SBI Card PRIME.,"Updated: November 1, 2023 10:17 IST"
Our underlying assets robust and they will continue to be so. It (policy change) is because of two factors –…,"November 1, 2023 00:45 IST"
"Personal loan portfolios of ICICI Bank, Axis Bank, Kotak Mahindra Bank, IndusInd Bank and Bajaj Finance rose 20-60% year-on-year in…","October 31, 2023 07:35 IST"
The bank will start its proposed operational subsidiary in another six months’ time as it is ready with the new…,"October 31, 2023 05:40 IST"
"For us, moving to the 3% slab world in savings account is a big moment of arrival of our bank…","October 31, 2023 03:15 IST"
"If the opportunity arises, we will definitely engage asset reconstruction companies. But we will sell under the 100% cash sale…","October 31, 2023 03:00 IST"
"“While it will be difficult to give any numbers, we should not deteriorate from here. In case of delinquencies or…","Updated: November 2, 2023 00:19 IST"
Expansion of presence in South,"October 31, 2023 00:30 IST"
"“If you are able to reach 200,000 villages, by and large, you cut a larger set of people who want…","October 31, 2023 00:15 IST"
Harshika Patel joins the private bank from the J.P. Morgan’s corporate and investment banking business in Asia and will succeed…,"October 30, 2023 16:50 IST"
"As per the agreement, shareholders of Fincare Small Finance Bank shall receive 579 equity shares of AU Small Finance Bank…","October 30, 2023 04:45 IST"
"Though the central bank has not said anything officially, experts believe that some of the recent purchases may be happening…","October 30, 2023 01:30 IST"
"“There was a shortfall in advance growth in the first half, but the second half is usually better in terms…","October 30, 2023 01:00 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
"IndusInd Bank’s personal loan book surged 63%, followed by ICICI Bank at 40%, Kotak Mahindra Bank at 35% and Axis…","October 30, 2023 00:05 IST"
"To fund business growth, he said, the bank has adequate capital to take care of its needs during the current…","October 29, 2023 13:30 IST"
"Shares of JC Flowers ARC were transferred from JCF ARC LLC to the bank on October 27, 2023, Yes Bank…","October 28, 2023 20:30 IST"
‘Demand is there for corporate loans. Problem at this moment which everybody is talking about is margin stress and interest…,"October 28, 2023 15:43 IST"
"In March 2022, Reserve Bank of India (RBI) increased the ceiling on non-microfinance loans to 25% from 15% earlier.","October 28, 2023 05:45 IST"
TMB has reported a 3.4% rise in its net profit at Rs 274 crore for the second quarter of FY24…,"October 28, 2023 01:00 IST"
"The bank has issued 33,451 credit cards as of September 30. Its market share is negligible at 0.03%.","October 28, 2023 00:45 IST"
Credit information companies (CICs) will have to pay a compensation of Rs 100 per day to customers for delays in…,"October 27, 2023 04:00 IST"
The Thrissur-based bank’s CASA ratio fell to 29.3% as on September 30 from 34.3% a year ago. This means that…,"October 26, 2023 08:12 IST"
"Pvt, foreign banks must submit plans in 4 months","October 26, 2023 05:30 IST"
Looking to double MSME and corporates on platform this fiscal,"October 26, 2023 03:00 IST"
The banks are struggling with NIM contraction trending over the last two quarters after lenders began to raise interest rates…,"October 25, 2023 04:10 IST"
"With the demerger of Jio Financial Services from itself, Reliance Industries joined the list of large corporates that intend to…","October 25, 2023 03:45 IST"
"KVB’s retail growth was similar to last quarter and the majority of the growth has come from mortgages, both residential…","October 25, 2023 02:00 IST"
"As part of this first PoC, SC Ventures set up a development environment and leveraged UDPN SDKs and APIs to…","October 23, 2023 09:56 IST"
“Time has to be given for the merger of two banks in case a bank wins the bid. Operational details…,"October 23, 2023 05:45 IST"
Private sector lender Bandhan Bank is expecting its credit cost to improve to nearly 2% by the end of current…,"Updated: October 24, 2023 07:08 IST"
Ratlam City Assembly Election 2023: The Election Commission of India announced the dates of the Madhya Pradesh (MP) Assembly Elections…,"Updated: December 3, 2023 09:22 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
"“For our credit business to grow, we actually do not need incremental consumers on our platforms. It is rather better…","October 21, 2023 19:03 IST"
RBI approves appointment for three years.,"Updated: October 21, 2023 22:39 IST"
The Mumbai-based private lender’s standalone net profit rose to 2.25 billion Indian rupees ($27.1 million) for the July-September quarter from…,"Updated: October 21, 2023 22:26 IST"
