Headline,Date & Time
"Ola Bharat EV Fest: Chance to win S1 X+ scooter, discounts, more","Updated: 21 Oct 2023, 12:13 PM IST"
Made-in-India Royal Enfield Super Meteor 650 debuts in the US and Canada,"Updated: 20 Oct 2023, 04:00 PM IST"
"EU new car sales rose in September driven by hybrids, EVs","Updated: 20 Oct 2023, 02:08 PM IST"
Tesla Cybertruck finally receives a delivery date! Check details,"Updated: 20 Oct 2023, 11:55 AM IST"
Can Elon Musk's Tesla maintain its lofty nearly $700 billion valuation?,"Updated: 20 Oct 2023, 09:25 AM IST"
"After Hyundai-Kia, Toyota set to join Tesla's charging Network from 2025","Updated: 20 Oct 2023, 08:04 AM IST"
"Updated BMW 740d M Sport launched in India with sharp design! Check price, features","Updated: 19 Oct 2023, 04:40 PM IST"
"Renault Kwid, Triber and Kiger receive festive discounts upto₹65,000! Details","Updated: 18 Oct 2023, 06:56 PM IST"
"Hero MotoCorp announces festive offers: New models, discount benefits, cash bonus, more","Updated: 18 Oct 2023, 05:56 PM IST"
"Suzuki Motor to make electric vehicles in India, to export to Japan: Report","Updated: 18 Oct 2023, 04:56 PM IST"
"Lamborghini Huracan Sterrato set to roar in India, deliveries to begin soon!","Updated: 18 Oct 2023, 03:27 PM IST"
New-gen Mercedes Benz GLE SUV confirmed to debut in India on November 2! Details,"Updated: 18 Oct 2023, 12:31 PM IST"
"General Motors delays EV plant conversion, cites evolving 'demand'","Updated: 18 Oct 2023, 07:11 AM IST"
"Tesla to recall 54,676 Model X cars as vehicle controller may fail to detect low brake fluid","Updated: 17 Oct 2023, 10:46 PM IST"
Auto-Safety Regulators Investigate Cruise’s Self-Driving Cars Over Pedestrian Risks,"Updated: 17 Oct 2023, 10:00 PM IST"
"Global NCAP crash test: Tata Safari, Harrier gets 5-star rating. Details here","Updated: 17 Oct 2023, 04:02 PM IST"
Entry-level vehicles’ share in PV sales hits record low,"Updated: 17 Oct 2023, 12:06 AM IST"
Small car sales in India plunge 75% as rural incomes decline,"Updated: 16 Oct 2023, 06:24 PM IST"
"Tata Harrier, Safari facelift SUVs set to launch tomorrow: Check expected price","Updated: 16 Oct 2023, 01:36 PM IST"
Ferrai allows crypto payments for luxurious sports cars,"Updated: 15 Oct 2023, 08:46 AM IST"
"Stellantis, Ford furlough another 1,250 workers because of UAW strike","Updated: 15 Oct 2023, 06:42 AM IST"
Ducati Multistrada V4 Rally debuts in the Indian market at₹29.72 lakhs! Details,"Updated: 14 Oct 2023, 01:29 PM IST"
Will Consumers Buy ‘Selfish’ Self-Driving Cars?,"Updated: 13 Oct 2023, 07:10 PM IST"
Special Edition Rolls Royce inspired by solar eclipse flaunts starry design! Details,"Updated: 13 Oct 2023, 03:40 PM IST"
"Toyota, Idemitsu collaborate to develop tech to mass produce solid-state batteries","Updated: 12 Oct 2023, 08:08 PM IST"
Kia unveils compact electric SUV and EVs to expand affordable EV lineup,"Updated: 12 Oct 2023, 05:29 PM IST"
New Tata Safari and Harrier confirmed to launch on October 17. What’s updated?,"Updated: 12 Oct 2023, 03:46 PM IST"
"UAW Auto strike escalates, world's most profitable Ford plant shut down","Updated: 12 Oct 2023, 07:43 AM IST"
New BMW X2 breaks cover with striking design and advanced features! Details here,"Updated: 11 Oct 2023, 06:01 PM IST"
Royal Enfield Meteor 350 range receives fresh updates; gets new variant Aurora,"Updated: 11 Oct 2023, 05:00 PM IST"
High UAW Wages Shrink Detroit’s Room to Maneuver,"Updated: 11 Oct 2023, 03:39 PM IST"
"Triumph Scrambler 400 X debuts in India at₹2,62,996: Check price, features and more","Updated: 10 Oct 2023, 05:58 PM IST"
"Nissan introduces Magnite EZ-Shift AMT SUV in India at₹6,49,900: All details","Updated: 10 Oct 2023, 04:59 PM IST"
Why your new EV is making funny noises,"Updated: 10 Oct 2023, 03:16 PM IST"
Royal Enfield Himalayan 452 Adventure Motorcycle revealed; launch expected soon,"Updated: 10 Oct 2023, 01:33 PM IST"
GM lays off another 200 UAW striking workers,"Updated: 10 Oct 2023, 07:51 AM IST"
The UAW Has the Wrong Target for ‘Corporate Greed’,"Updated: 09 Oct 2023, 04:58 PM IST"
"September 2023 auto retail sales up 20% YoY, growth strong says FADA","Updated: 09 Oct 2023, 10:58 AM IST"
Hyundai Exter SUV costs more now! Details on new prices,"Updated: 07 Oct 2023, 06:54 PM IST"
Nissan Magnite Kuro edition debuts at₹8.27 lakh: All you need to know,"Updated: 07 Oct 2023, 05:55 PM IST"
"Yamaha Aerox 155 MotoGP Edition debuts in India: Check price, features, more","Updated: 06 Oct 2023, 05:50 PM IST"
Tesla slashes prices on popular car models AGAIN! Here's why,"Updated: 06 Oct 2023, 04:40 PM IST"
Nissan Magnite Kuro SUV set to debut tomorrow: All we know so far,"Updated: 06 Oct 2023, 03:40 PM IST"
"UAW’s Strike Strategy: Lots of Attention, Muted Financial Pain for Now","Updated: 05 Oct 2023, 10:59 PM IST"
Buying a Used Car Isn’t Easy. Start With These 5 Steps.,"Updated: 05 Oct 2023, 07:19 PM IST"
"Top 10 cars sold in September 2023: Maruti Suzuki Baleno, Tata Nexon, more","Updated: 05 Oct 2023, 07:02 PM IST"
"Pure EV unveils ePluto 7G Max electric scooter at₹1,14,999: Range and features","Updated: 05 Oct 2023, 02:34 PM IST"
Indian auto industry can unlock $400 bn by becoming more competitive: Report,"Updated: 04 Oct 2023, 08:25 PM IST"
How China’s BYD Became Tesla’s Biggest Threat,"Updated: 04 Oct 2023, 04:58 PM IST"
"59% Mint readers looking to buy 4-wheeler this festive season, latest report","Updated: 04 Oct 2023, 02:52 PM IST"
Harley-Davidson X440 deliveries start from October 15! Check details,"Updated: 04 Oct 2023, 01:21 PM IST"
Hyundai to submit 3 models for Bharat NCAP crash tests,"Updated: 04 Oct 2023, 12:31 PM IST"
"Maruti Suzuki India gets₹2,160-crore draft assessment order from I-T Dept","Updated: 03 Oct 2023, 08:53 PM IST"
In charts: Luxury cars continue on cruise lane this year,"Updated: 04 Oct 2023, 12:20 AM IST"
"Tesla Q3 sales up 27% YoY, down sequentially due to factory downtime","Updated: 02 Oct 2023, 09:07 PM IST"
BMW teases next-gen X2 SUV: Illuminated grille and sleek design revealed,"Updated: 01 Oct 2023, 01:08 PM IST"
"SML Isuzu hikes prices of truck, buses with effect from October 3","Updated: 30 Sep 2023, 10:08 PM IST"
Kia to expand capacity in India only after 2025,"Updated: 29 Sep 2023, 11:57 PM IST"
"Hero Motocorp to hike motorcycle, scooter prices by 1% from October 3","Updated: 29 Sep 2023, 08:11 PM IST"
EVs Will Hit Detroit Harder Than a UAW Raise,"Updated: 29 Sep 2023, 07:44 PM IST"
UAW Expected to Expand Auto Strikes Friday,"Updated: 29 Sep 2023, 06:18 PM IST"
BMW iX1 priced at₹66.90 lakh gets sold out ‘within few hours’ on launch day,"Updated: 29 Sep 2023, 01:01 PM IST"
Car Sales Are Slowing. Car-Listing Websites Are Just Getting Started.,"Updated: 28 Sep 2023, 08:01 PM IST"
"BMW iX1 electric SUV launches in India. Check price, features and more","Updated: 28 Sep 2023, 03:38 PM IST"
Mercedes-AMG G 63 Grand Edition launched; only 25 units to sell in India,"Updated: 28 Sep 2023, 11:31 AM IST"
Tesla's rival Vietnamese EV maker VinFast plans billion dollars investment in India,"Updated: 28 Sep 2023, 11:09 AM IST"
"Hyundai, Kia to recall 3.37 million vehicles in the US over risk of engine fire","Updated: 28 Sep 2023, 09:09 AM IST"
"GM, Stellantis Scramble to Keep Repair Parts Flowing Amid UAW Strike","Updated: 27 Sep 2023, 10:51 PM IST"
"Toyota plans third India plant, new SUV as domestic sales surge: Report","Updated: 27 Sep 2023, 06:43 PM IST"
This Ford vs. GM Feud Could Shape the Future of EVs in America,"Updated: 27 Sep 2023, 06:39 PM IST"
"Elon Musk: GM, Ford will go ‘bankrupt’ if…","Updated: 27 Sep 2023, 07:53 AM IST"
Ford Tried to Sell the Electric Mustang to China the Tesla Way—It Didn’t Work,"Updated: 26 Sep 2023, 04:31 PM IST"
"Honda SP125 Sports Edition launched in India. Check price, features and more","Updated: 26 Sep 2023, 04:03 PM IST"
Bajaj Pulsar N150 launched in India at₹1.18 lakh with a sporty design,"Updated: 26 Sep 2023, 01:29 PM IST"
Ford pauses construction on $3.5 billion EV battery plant in Michigan,"Updated: 26 Sep 2023, 07:54 AM IST"
